f1	f2
94.440	94.874
94.440	94.874
94.450	94.874
94.440	94.844
94.450	94.844
94.454	94.844
94.468	94.844
94.454	94.844
94.440	94.844
94.422	94.844
94.414	94.844
94.420	94.844
94.414	94.844
94.426	94.844
94.420	94.844
94.420	94.844
94.420	94.844
94.430	94.844
94.440	94.844
94.442	94.844
94.444	94.844
94.436	94.844
94.438	94.844
94.444	94.844
94.454	94.844
94.470	94.874
94.476	94.874
94.482	94.874
94.490	94.874
94.490	94.874
94.508	94.874
94.524	94.874
94.522	94.874
94.512	94.874
94.502	94.874
94.498	94.874
94.500	94.874
94.500	94.874
94.500	94.874
94.490	94.874
94.490	94.874
94.486	94.874
94.456	94.874
94.462	94.874
94.470	94.874
94.472	94.874
94.472	94.874
94.484	94.874
94.484	94.874
94.508	94.874
94.526	94.874
94.528	94.938
94.518	94.938
94.494	94.938
94.524	94.898
94.502	94.898
94.510	94.898
94.520	94.898
94.524	94.898
94.524	94.898
94.540	94.898
94.540	94.898
94.534	94.898
94.520	94.898
94.522	94.898
94.520	94.898
94.518	94.898
94.506	94.898
94.520	94.898
94.404	94.800
94.390	94.800
94.388	94.800
94.376	94.798
94.392	94.804
94.400	94.804
94.400	94.806
94.410	94.806
94.418	94.806
94.434	94.806
94.430	94.806
94.420	94.806
94.396	94.824
94.406	94.824
94.420	94.824
94.412	94.824
94.400	94.824
94.400	94.824
94.400	94.824
94.394	94.824
94.394	94.824
94.394	94.824
94.386	94.824
94.382	94.824
94.396	94.824
94.410	94.824
94.406	94.824
94.422	94.802
94.422	94.802
94.422	94.802
94.414	94.802
94.414	94.802
94.418	94.802
94.410	94.802
94.390	94.802
94.376	94.802
94.384	94.802
94.396	94.806
94.396	94.806
94.396	94.806
94.410	94.806
94.400	94.806
94.392	94.806
94.386	94.806
94.394	94.806
94.394	94.806
94.402	94.802
94.396	94.802
94.394	94.802
94.398	94.802
94.390	94.802
94.398	94.802
94.386	94.802
94.370	94.802
94.380	94.802
94.384	94.802
94.382	94.802
94.432	94.802
94.420	94.802
94.428	94.802
94.456	94.802
94.446	94.802
94.440	94.802
94.450	94.802
94.434	94.802
94.440	94.802
94.442	94.802
94.440	94.802
94.436	94.802
94.436	94.802
94.410	94.802
94.418	94.802
94.408	94.802
94.408	94.802
94.410	94.802
94.432	94.802
94.432	94.802
94.414	94.812
94.414	94.812
94.408	94.812
94.406	94.812
94.406	94.812
94.406	94.812
94.406	94.812
94.414	94.812
94.422	94.812
94.422	94.812
94.416	94.812
94.416	94.812
94.416	94.812
94.416	94.812
94.416	94.812
94.416	94.812
94.414	94.812
94.414	94.812
94.414	94.812
94.412	94.836
94.418	94.836
94.418	94.836
94.428	94.836
94.438	94.836
94.438	94.836
94.438	94.836
94.438	94.836
94.434	94.836
94.438	94.836
94.438	94.836
94.430	94.836
94.428	94.836
94.426	94.836
94.426	94.836
94.426	94.836
94.426	94.836
94.436	94.836
94.420	94.836
94.420	94.836
94.420	94.836
94.418	94.836
94.412	94.836
94.412	94.836
94.420	94.836
94.414	94.836
94.422	94.836
94.424	94.836
94.422	94.836
94.422	94.836
94.422	94.836
94.424	94.836
94.416	94.836
94.416	94.836
94.416	94.836
94.416	94.836
94.414	94.836
94.410	94.836
94.410	94.836
94.406	94.836
94.406	94.836
94.406	94.836
94.406	94.836
94.406	94.836
94.420	94.836
94.408	94.836
94.408	94.836
94.408	94.836
94.408	94.836
94.408	94.836
94.410	94.836
94.410	94.836
94.426	94.836
94.428	94.836
94.428	94.836
94.434	94.836
94.456	94.866
94.464	94.866
94.474	94.866
94.474	94.866
94.470	94.866
94.462	94.866
94.458	94.866
94.460	94.866
94.450	94.866
94.452	94.866
94.452	94.866
94.450	94.866
94.440	94.866
94.448	94.866
94.436	94.866
94.438	94.866
94.450	94.866
94.450	94.866
94.456	94.866
94.468	94.866
94.462	94.866
94.466	94.866
94.466	94.866
94.464	94.866
94.466	94.866
94.466	94.866
94.468	94.866
94.466	94.866
94.462	94.866
94.458	94.866
94.462	94.866
94.458	94.866
94.452	94.866
94.448	94.866
94.446	94.866
94.448	94.866
94.458	94.866
94.470	94.866
94.498	94.866
94.498	94.894
94.478	94.894
94.470	94.894
94.476	94.894
94.474	94.894
94.488	94.882
94.514	94.882
94.512	94.882
94.514	94.882
94.512	94.882
94.524	94.882
94.530	94.882
94.514	94.882
94.524	94.882
94.538	94.882
94.528	94.882
94.526	94.882
94.538	94.882
94.528	94.882
94.516	94.882
94.502	94.882
94.532	94.882
94.554	94.882
94.524	94.882
94.542	94.882
94.548	94.882
94.536	94.882
94.534	94.882
94.522	94.882
94.514	94.882
94.514	94.882
94.514	94.882
94.530	94.882
94.532	94.882
94.514	94.882
94.518	94.882
94.526	94.882
94.530	94.882
94.520	94.882
94.436	94.830
94.426	94.830
94.432	94.830
94.430	94.830
94.416	94.830
94.402	94.830
94.420	94.830
94.426	94.830
94.442	94.828
94.440	94.828
94.448	94.828
94.442	94.828
94.436	94.828
94.430	94.828
94.430	94.828
94.430	94.828
94.440	94.828
94.470	94.828
94.460	94.828
94.460	94.828
94.460	94.828
94.450	94.828
94.444	94.828
94.444	94.828
94.444	94.828
94.444	94.828
94.450	94.828
94.450	94.828
94.452	94.828
94.458	94.828
94.470	94.828
94.470	94.828
94.478	94.828
94.470	94.828
94.470	94.828
94.478	94.828
94.472	94.828
94.468	94.828
94.468	94.828
94.464	94.828
94.460	94.828
94.460	94.828
94.460	94.828
94.460	94.828
94.468	94.828
94.464	94.828
94.470	94.828
94.470	94.828
94.470	94.880
94.486	94.880
94.486	94.880
94.488	94.880
94.498	94.880
94.494	94.880
94.490	94.880
94.490	94.880
94.484	94.880
94.486	94.880
94.486	94.880
94.492	94.880
94.506	94.880
94.492	94.880
94.492	94.880
94.490	94.880
94.490	94.880
94.490	94.880
94.490	94.880
94.490	94.860
94.498	94.860
94.504	94.916
94.506	94.916
94.516	94.916
94.520	94.916
94.514	94.916
94.518	94.916
94.482	94.916
94.502	94.916
94.486	94.916
94.482	94.916
94.478	94.916
94.488	94.916
94.490	94.916
94.498	94.916
94.488	94.916
94.488	94.916
94.502	94.916
94.494	94.916
94.494	94.916
94.494	94.916
94.500	94.916
94.500	94.916
94.500	94.916
94.500	94.916
94.506	94.916
94.480	94.916
94.488	94.916
94.496	94.916
94.496	94.916
94.480	94.916
94.472	94.916
94.478	94.916
94.464	94.916
94.474	94.916
94.470	94.916
94.480	94.916
94.480	94.916
94.480	94.916
94.480	94.916
94.480	94.916
94.480	94.916
94.496	94.916
94.496	94.916
94.498	94.916
94.498	94.916
94.502	94.916
94.500	94.916
94.500	94.916
94.502	94.916
94.494	94.916
94.492	94.916
94.508	94.916
94.506	94.916
94.506	94.916
94.506	94.916
94.510	94.916
94.510	94.916
94.510	94.916
94.510	94.916
94.510	94.916
94.498	94.916
94.498	94.916
94.468	94.916
94.480	94.916
94.480	94.916
94.484	94.916
94.484	94.916
94.490	94.916
94.490	94.916
94.490	94.916
94.490	94.916
94.490	94.916
94.490	94.916
94.490	94.916
94.500	94.916
94.500	94.916
94.502	94.916
94.502	94.916
94.502	94.916
94.502	94.916
94.500	94.916
94.500	94.916
94.500	94.916
94.500	94.916
94.504	94.916
94.512	94.916
94.512	94.916
94.512	94.916
94.512	94.916
94.512	94.916
94.512	94.916
94.508	94.916
94.508	94.916
94.500	94.916
94.500	94.916
94.500	94.916
94.492	94.916
94.482	94.916
94.480	94.916
94.480	94.916
94.480	94.916
94.494	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.500	94.916
94.500	94.916
94.502	94.916
94.502	94.916
94.502	94.916
94.502	94.916
94.502	94.916
94.496	94.916
94.492	94.916
94.500	94.916
94.500	94.916
94.490	94.916
94.498	94.916
94.502	94.916
94.502	94.916
94.498	94.916
94.498	94.916
94.518	94.916
94.508	94.916
94.522	94.916
94.530	94.916
94.540	94.916
94.542	94.916
94.548	94.916
94.548	94.916
94.544	94.916
94.552	94.916
94.560	94.916
94.560	94.916
94.560	94.916
94.530	94.916
94.538	94.916
94.558	94.916
94.554	94.916
94.554	94.916
94.516	94.916
94.510	94.916
94.502	94.916
94.494	94.916
94.498	94.916
94.498	94.916
94.514	94.916
94.512	94.916
94.512	94.916
94.506	94.916
94.514	94.916
94.520	94.916
94.520	94.916
94.520	94.916
94.518	94.916
94.512	94.916
94.514	94.916
94.516	94.916
94.518	94.916
94.514	94.916
94.520	94.916
94.510	94.916
94.504	94.916
94.496	94.916
94.484	94.916
94.486	94.916
94.486	94.916
94.492	94.916
94.490	94.916
94.494	94.916
94.496	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.500	94.916
94.500	94.916
94.498	94.916
94.500	94.916
94.500	94.916
94.498	94.916
94.496	94.916
94.498	94.916
94.498	94.916
94.500	94.916
94.492	94.916
94.494	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.498	94.916
94.630	95.000
94.596	95.042
94.572	95.014
94.532	95.014
94.544	95.014
94.544	95.014
94.556	95.014
94.572	95.014
94.576	95.014
94.542	95.014
94.514	94.980
94.482	94.980
94.512	94.980
94.500	94.980
94.506	94.910
94.508	94.912
94.520	94.912
94.524	94.912
94.524	94.912
94.538	94.912
94.538	94.912
94.514	94.912
94.520	94.912
94.520	94.912
94.520	94.912
94.520	94.912
94.520	94.912
94.528	94.912
94.522	94.912
94.534	94.912
94.534	94.912
94.540	94.912
94.558	94.966
94.570	94.966
94.572	94.966
94.580	94.966
94.584	94.966
94.578	94.966
94.566	94.966
94.562	94.966
94.560	94.966
94.570	94.966
94.572	94.966
94.572	94.966
94.572	94.966
94.572	94.966
94.574	94.966
94.564	94.966
94.554	94.966
94.542	94.966
94.560	94.966
94.562	94.966
94.560	94.966
94.552	94.966
94.562	94.966
94.566	94.966
94.568	94.966
94.570	94.966
94.570	94.966
94.562	94.966
94.562	94.966
94.550	94.966
94.550	94.966
94.534	94.966
94.540	94.966
94.538	94.966
94.528	94.966
94.528	94.966
94.528	94.966
94.530	94.966
94.530	94.966
94.530	94.966
94.520	94.966
94.530	94.966
94.524	94.966
94.524	94.966
94.522	94.966
94.522	94.966
94.522	94.966
94.524	94.966
94.524	94.966
94.524	94.966
94.536	94.966
94.536	94.966
94.536	94.966
94.542	94.966
94.548	94.966
94.544	94.966
94.544	94.966
94.544	94.966
94.540	94.966
94.548	94.966
94.552	94.966
94.552	94.966
94.540	94.920
94.526	94.920
94.526	94.920
94.526	94.920
94.530	94.920
94.530	94.920
94.530	94.920
94.530	94.920
94.530	94.920
94.530	94.920
94.514	94.920
94.510	94.920
94.512	94.920
94.514	94.920
94.514	94.902
94.510	94.902
94.504	94.902
94.506	94.902
94.506	94.902
94.508	94.902
94.508	94.902
94.508	94.902
94.508	94.902
94.510	94.902
94.510	94.902
94.512	94.902
94.512	94.902
94.512	94.902
94.512	94.902
94.512	94.902
94.510	94.902
94.512	94.902
94.512	94.902
94.512	94.902
94.516	94.906
94.544	94.906
94.544	94.906
94.544	94.906
94.544	94.906
94.544	94.906
94.544	94.906
94.540	94.906
94.540	94.906
94.540	94.906
94.540	94.906
94.540	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.540	94.906
94.558	94.906
94.528	94.906
94.528	94.906
94.536	94.906
94.528	94.906
94.532	94.906
94.542	94.906
94.540	94.906
94.550	94.944
94.550	94.944
94.538	94.944
94.538	94.944
94.538	94.944
94.544	94.944
94.544	94.944
94.550	94.944
94.550	94.944
94.550	94.944
94.550	94.944
94.544	94.944
94.552	94.944
94.560	94.966
94.558	94.966
94.558	94.966
94.574	94.966
94.578	94.966
94.570	94.966
94.570	94.966
94.580	94.966
94.578	94.966
94.580	94.966
94.570	94.966
94.570	94.966
94.580	94.966
94.576	94.966
94.578	94.966
94.580	94.966
94.584	94.966
94.592	94.966
94.594	94.966
94.594	94.966
94.580	94.966
94.580	94.966
94.580	94.966
94.580	94.966
94.580	94.966
94.562	94.980
94.562	94.980
94.562	94.980
94.550	94.980
94.550	94.980
94.544	94.980
94.552	94.980
94.552	94.980
94.552	94.980
94.550	94.980
94.540	94.980
94.540	94.980
94.544	94.980
94.544	94.980
94.544	94.980
94.544	94.980
94.544	94.980
94.550	94.980
94.552	94.980
94.552	94.980
94.542	94.980
94.542	94.980
94.542	94.980
94.542	94.980
94.542	94.980
94.540	94.980
94.538	94.980
94.526	94.980
94.526	94.980
94.530	94.980
94.532	94.980
94.540	94.980
94.546	94.980
94.548	94.980
94.556	94.980
94.570	94.980
94.578	94.980
94.572	94.980
94.572	94.980
94.572	94.980
94.572	94.980
94.576	94.980
94.576	94.980
94.570	94.980
94.558	94.980
94.560	94.980
94.562	94.980
94.562	94.980
94.562	94.980
94.544	94.980
94.540	94.956
94.540	94.956
94.540	94.956
94.540	94.956
94.550	94.956
94.540	94.956
94.536	94.956
94.532	94.956
94.532	94.956
94.532	94.956
94.546	94.956
94.532	94.956
94.532	94.956
94.532	94.956
94.530	94.956
94.530	94.956
94.530	94.956
94.534	94.956
94.538	94.956
94.510	94.930
94.460	94.930
94.432	94.854
94.440	94.854
94.438	94.854
94.436	94.854
94.434	94.854
94.446	94.860
94.438	94.860
94.440	94.860
94.430	94.860
94.454	94.860
94.456	94.860
94.450	94.860
94.448	94.860
94.448	94.860
94.460	94.860
94.470	94.860
94.468	94.860
94.474	94.860
94.476	94.860
94.478	94.860
94.470	94.860
94.456	94.860
94.452	94.860
94.460	94.860
94.466	94.860
94.466	94.860
94.466	94.860
94.476	94.860
94.516	94.880
94.512	94.880
94.520	94.880
94.504	94.880
94.498	94.880
94.494	94.880
94.518	94.880
94.520	94.880
94.520	94.880
94.500	94.880
94.520	94.880
94.514	94.880
94.514	94.880
94.510	94.880
94.510	94.880
94.510	94.880
94.526	94.880
94.530	94.880
94.520	94.880
94.536	94.880
94.536	94.880
94.522	94.880
94.522	94.880
94.528	94.880
94.520	94.880
94.522	94.880
94.516	94.880
94.526	94.880
94.526	94.880
94.512	94.880
94.512	94.880
94.510	94.880
94.508	94.880
94.502	94.880
94.500	94.880
94.504	94.880
94.514	94.880
94.514	94.880
94.504	94.880
94.502	94.906
94.504	94.900
94.496	94.900
94.496	94.900
94.496	94.906
94.496	94.906
94.496	94.906
94.496	94.906
94.518	94.906
94.520	94.906
94.520	94.906
94.524	94.906
94.524	94.906
94.524	94.906
94.526	94.906
94.520	94.906
94.520	94.906
94.520	94.906
94.520	94.906
94.528	94.906
94.528	94.906
94.528	94.906
94.526	94.906
94.526	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.524	94.906
94.524	94.906
94.520	94.906
94.520	94.906
94.514	94.906
94.514	94.906
94.514	94.906
94.514	94.906
94.514	94.906
94.514	94.906
94.514	94.906
94.514	94.906
94.514	94.906
94.504	94.906
94.510	94.906
94.510	94.906
94.510	94.906
94.510	94.906
94.510	94.906
94.510	94.906
94.536	94.906
94.524	94.906
94.536	94.906
94.536	94.906
94.536	94.906
94.536	94.906
94.530	94.906
94.538	94.906
94.542	94.906
94.522	94.906
94.522	94.906
94.522	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.518	94.906
94.536	94.906
94.536	94.906
94.536	94.906
94.536	94.906
94.526	94.906
94.526	94.906
94.536	94.906
94.532	94.906
94.532	94.906
94.532	94.906
94.532	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.532	94.906
94.532	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.530	94.906
94.534	94.906
94.534	94.906
94.534	94.906
94.524	94.906
94.524	94.906
94.524	94.906
94.536	94.906
94.536	94.906
94.536	94.914
94.532	94.914
94.532	94.914
94.534	94.914
94.534	94.914
94.534	94.914
94.534	94.914
94.534	94.914
94.534	94.914
94.534	94.914
94.534	94.914
94.538	94.914
94.538	94.914
94.538	94.914
94.544	94.950
94.550	94.960
94.550	94.960
94.550	94.960
94.538	94.960
94.530	94.960
94.516	94.960
94.516	94.960
94.516	94.960
94.516	94.960
94.524	94.960
94.526	94.960
94.530	94.960
94.534	94.960
94.544	94.960
94.544	94.960
94.544	94.960
94.542	94.960
94.542	94.960
94.532	94.960
94.532	94.960
94.532	94.960
94.530	94.960
94.530	94.960
94.528	94.960
94.520	94.960
94.528	94.960
94.530	94.960
94.524	94.960
94.506	94.900
94.506	94.900
94.506	94.900
94.510	94.900
94.526	94.900
94.532	94.900
94.532	94.900
94.532	94.900
94.534	94.900
94.536	94.900
94.536	94.900
94.544	94.900
94.534	94.900
94.534	94.900
94.530	94.900
94.530	94.900
94.530	94.900
94.530	94.900
94.536	94.900
94.536	94.900
94.540	94.900
94.540	94.900
94.540	94.900
94.538	94.900
94.524	94.900
94.530	94.900
94.532	94.900
94.528	94.900
94.528	94.900
94.530	94.900
94.536	94.900
94.536	94.900
94.534	94.900
94.534	94.900
94.536	94.940
94.540	94.940
94.544	94.940
94.544	94.940
94.544	94.940
94.544	94.940
94.544	94.940
94.544	94.940
94.536	94.940
94.544	94.940
94.544	94.940
94.544	94.940
94.548	94.940
94.566	94.940
94.576	94.940
94.572	94.940
94.588	94.940
94.590	94.940
94.580	94.940
94.582	94.940
94.580	94.940
94.568	94.968
94.570	94.968
94.574	94.968
94.582	94.968
94.588	94.968
94.574	94.968
94.564	94.968
94.564	94.968
94.568	94.968
94.576	94.968
94.568	94.968
94.568	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.574	94.968
94.574	94.968
94.580	94.968
94.580	94.968
94.580	94.968
94.580	94.968
94.570	94.968
94.570	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.570	94.968
94.560	94.968
94.552	94.968
94.556	94.968
94.556	94.968
94.560	94.968
94.564	94.968
94.564	94.968
94.564	94.968
94.564	94.968
94.564	94.968
94.564	94.968
94.568	94.968
94.568	94.968
94.568	94.968
94.568	94.968
94.568	94.968
94.568	94.968
94.578	94.968
94.578	94.968
94.572	94.968
94.572	94.968
94.572	94.968
94.568	94.968
94.568	94.968
94.568	94.968
94.560	94.968
94.560	94.968
94.560	94.968
94.560	94.968
94.560	94.968
94.560	94.968
94.560	94.968
94.560	94.968
94.544	94.968
94.544	94.968
94.562	94.968
94.562	94.968
94.570	94.968
94.570	94.968
94.562	94.968
94.562	94.968
94.562	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.574	94.968
94.576	94.968
94.576	94.968
94.570	94.968
94.570	94.968
94.570	94.968
94.558	94.968
94.558	94.968
94.552	94.968
94.552	94.968
94.534	94.968
94.532	94.968
94.526	94.968
94.528	94.968
94.526	94.968
94.538	94.968
94.538	94.968
94.538	94.968
94.540	94.968
94.540	94.968
94.540	94.968
94.540	94.968
94.540	94.968
94.540	94.968
94.540	94.968
94.530	94.938
94.548	94.938
94.536	94.938
94.536	94.938
94.536	94.938
94.536	94.938
94.536	94.938
94.542	94.938
94.550	94.938
94.552	94.938
94.550	94.958
94.550	94.958
94.540	94.958
94.536	94.958
94.536	94.958
94.538	94.958
94.540	94.958
94.538	94.958
94.538	94.958
94.534	94.958
94.532	94.958
94.532	94.958
94.538	94.958
94.540	94.958
94.540	94.958
94.550	94.958
94.550	94.958
94.550	94.958
94.532	94.958
94.530	94.958
94.530	94.958
94.530	94.958
94.524	94.958
94.520	94.958
94.530	94.958
94.530	94.958
94.534	94.958
94.520	94.958
94.510	94.958
94.528	94.958
94.518	94.958
94.518	94.946
94.518	94.946
94.518	94.946
94.518	94.946
94.518	94.946
94.510	94.946
